Over,A.J. Green,-155,5.5
Under,A.J. Green,115,5.5
Over,Aaron Nesmith,-132,10.5
Under,Aaron Nesmith,100,10.5
Over,Aaron Nesmith,-120,10.5
Under,Aaron Nesmith,-110,10.5
Over,Aaron Nesmith,-122,10.5
Under,Aaron Nesmith,-106,10.5
Over,Aaron Nesmith,-125,10.5
Under,Aaron Nesmith,-105,10.5
Over,Aaron Nesmith,-125,10.5
Under,Aaron Nesmith,-105,10.5
Over,Aaron Nesmith,104,11.5
Under,Aaron Nesmith,-137,11.5
Over,Aaron Nesmith,-132,10.5
Under,Aaron Nesmith,100,10.5
Over,Aaron Wiggins,-114,14.5
Under,Aaron Wiggins,-114,14.5
Under,Aaron Wiggins,-120,14.5
Over,Aaron Wiggins,-110,14.5
Over,Aaron Wiggins,-114,14.5
Under,Aaron Wiggins,-114,14.5
Over,Aaron Wiggins,-110,15.5
Under,Aaron Wiggins,-120,15.5
Over,Aaron Wiggins,-105,15.5
Under,Aaron Wiggins,-125,15.5
Under,Alex Caruso,-130,8.5
Over,Alex Caruso,100,8.5
Over,Alex Caruso,-110,8.5
Under,Alex Caruso,-120,8.5
Over,Alex Caruso,-110,8.5
Under,Alex Caruso,-120,8.5
Over,Alex Sarr,-108,13.5
Under,Alex Sarr,-120,13.5
Over,Alex Sarr,-112,13.5
Under,Alex Sarr,-118,13.5
Under,Alex Sarr,-120,13.5
Over,Alex Sarr,-110,13.5
Over,Alex Sarr,-105,13.5
Under,Alex Sarr,-125,13.5
Over,Alex Sarr,-105,13.5
Under,Alex Sarr,-125,13.5
Over,Alex Sarr,-148,12.5
Under,Alex Sarr,108,12.5
Over,Alex Sarr,-108,13.5
Under,Alex Sarr,-122,13.5
Over,Alex Sarr,120,14.5
Under,Alex Sarr,-167,14.5
Over,Alperen Sengun,-114,21.5
Under,Alperen Sengun,-114,21.5
Over,Alperen Sengun,-114,21.5
Under,Alperen Sengun,-114,21.5
Over,Alperen Sengun,-115,21.5
Under,Alperen Sengun,-115,21.5
Over,Alperen Sengun,-105,21.5
Under,Alperen Sengun,-125,21.5
Over,Alperen Sengun,-120,21.5
Under,Alperen Sengun,-110,21.5
Over,Alperen Sengun,117,22.5
Under,Alperen Sengun,-162,22.5
Over,Alperen Sengun,-108,21.5
Under,Alperen Sengun,-124,21.5
Over,Alperen Sengun,-137,20.5
Under,Alperen Sengun,104,20.5
Over,Andrew Nembhard,100,10.5
Under,Andrew Nembhard,-132,10.5
Under,Andrew Nembhard,-130,10.5
Over,Andrew Nembhard,100,10.5
Over,Andrew Nembhard,-101,10.5
Under,Andrew Nembhard,-128,10.5
Over,Andrew Nembhard,100,10.5
Under,Andrew Nembhard,-135,10.5
Over,Andrew Nembhard,100,10.5
Under,Andrew Nembhard,-130,10.5
Over,Andrew Nembhard,-104,10.5
Under,Andrew Nembhard,-129,10.5
Over,Andrew Nembhard,-148,9.5
Under,Andrew Nembhard,110,9.5
Over,Andrew Wiggins,-125,19.5
Under,Andrew Wiggins,-106,19.5
Over,Andrew Wiggins,102,20.5
Under,Andrew Wiggins,-132,20.5
Over,Andrew Wiggins,-115,19.5
Under,Andrew Wiggins,-115,19.5
Over,Andrew Wiggins,100,20.5
Under,Andrew Wiggins,-135,20.5
Over,Andrew Wiggins,125,20.5
Under,Andrew Wiggins,-165,20.5
Over,Andrew Wiggins,-139,19.5
Under,Andrew Wiggins,104,19.5
Over,Andrew Wiggins,-109,20.5
Under,Andrew Wiggins,-122,20.5
Over,Andrew Wiggins,115,21.5
Under,Andrew Wiggins,-157,21.5
Over,Ausar Thompson,100,9.5
Under,Ausar Thompson,-132,9.5
Under,Ausar Thompson,-125,9.5
Over,Ausar Thompson,-105,9.5
Over,Ausar Thompson,102,9.5
Under,Ausar Thompson,-132,9.5
Over,Ausar Thompson,-105,9.5
Under,Ausar Thompson,-130,9.5
Over,Ausar Thompson,-105,9.5
Under,Ausar Thompson,-125,9.5
Over,Ausar Thompson,-104,9.5
Under,Ausar Thompson,-129,9.5
Over,Ausar Thompson,-143,8.5
Under,Ausar Thompson,107,8.5
Over,Bam Adebayo,-112,18.5
Under,Bam Adebayo,-118,18.5
Over,Bam Adebayo,-112,18.5
Under,Bam Adebayo,-115,18.5
Over,Bam Adebayo,-110,18.5
Under,Bam Adebayo,-120,18.5
Over,Bam Adebayo,-120,18.5
Under,Bam Adebayo,-110,18.5
Over,Bam Adebayo,-130,18.5
Under,Bam Adebayo,100,18.5
Over,Bam Adebayo,112,19.5
Under,Bam Adebayo,-152,19.5
Over,Bam Adebayo,-113,18.5
Under,Bam Adebayo,-118,18.5
Over,Bam Adebayo,-150,17.5
Under,Bam Adebayo,110,17.5
Over,Ben Sheppard,100,5.5
Under,Ben Sheppard,-132,5.5
Under,Ben Sheppard,-125,5.5
Over,Ben Sheppard,-105,5.5
Over,Ben Sheppard,-118,4.5
Under,Ben Sheppard,-110,4.5
Over,Bennedict Mathurin,-104,12.5
Under,Bennedict Mathurin,-128,12.5
Over,Bennedict Mathurin,-125,11.5
Under,Bennedict Mathurin,-105,11.5
Over,Bennedict Mathurin,-115,12.5
Under,Bennedict Mathurin,-112,12.5
Over,Bennedict Mathurin,-125,12.5
Under,Bennedict Mathurin,-105,12.5
Over,Bennedict Mathurin,-120,12.5
Under,Bennedict Mathurin,-110,12.5
Over,Bismack Biyombo,-122,4.5
Under,Bismack Biyombo,-108,4.5
Over,Bismack Biyombo,-105,5.5
Under,Bismack Biyombo,-130,5.5
Over,Brook Lopez,-106,13.5
Under,Brook Lopez,-125,13.5
Under,Brook Lopez,-115,13.5
Over,Brook Lopez,-115,13.5
Over,Brook Lopez,-108,13.5
Under,Brook Lopez,-120,13.5
Over,Brook Lopez,100,13.5
Under,Brook Lopez,-130,13.5
Over,Brook Lopez,-130,13.5
Under,Brook Lopez,100,13.5
Over,Brook Lopez,102,13.5
Under,Brook Lopez,-134,13.5
Over,Brook Lopez,-134,12.5
Under,Brook Lopez,100,12.5
Under,Buddy Hield,-110,8.5
Over,Buddy Hield,-120,8.5
Over,Buddy Hield,-132,8.5
Under,Buddy Hield,102,8.5
Over,Buddy Hield,-125,8.5
Under,Buddy Hield,-110,8.5
Over,Buddy Hield,-150,8.5
Under,Buddy Hield,115,8.5
Over,C.J. McCollum,-110,18.5
Under,C.J. McCollum,-118,18.5
Over,C.J. McCollum,-122,18.5
Under,C.J. McCollum,-108,18.5
Over,C.J. McCollum,-110,18.5
Under,C.J. McCollum,-120,18.5
Under,C.J. McCollum,-120,18.5
Over,C.J. McCollum,-110,18.5
Over,C.J. McCollum,-105,18.5
Under,C.J. McCollum,-125,18.5
Over,C.J. McCollum,112,19.5
Under,C.J. McCollum,-152,19.5
Over,C.J. McCollum,-114,18.5
Under,C.J. McCollum,-117,18.5
Over,C.J. McCollum,-150,17.5
Under,C.J. McCollum,110,17.5
Over,Cade Cunningham,-110,26.5
Under,Cade Cunningham,-120,26.5
Over,Cade Cunningham,-120,26.5
Under,Cade Cunningham,-110,26.5
Over,Cade Cunningham,-114,26.5
Under,Cade Cunningham,-114,26.5
Over,Cade Cunningham,-110,27.5
Under,Cade Cunningham,-125,27.5
Over,Cade Cunningham,105,27.5
Under,Cade Cunningham,-135,27.5
Over,Cade Cunningham,-141,25.5
Under,Cade Cunningham,105,25.5
Over,Cade Cunningham,-114,26.5
Under,Cade Cunningham,-117,26.5
Over,Cade Cunningham,108,27.5
Under,Cade Cunningham,-143,27.5
Over,Cameron Johnson,-132,16.5
Under,Cameron Johnson,100,16.5
Over,Cameron Johnson,104,18.5
Under,Cameron Johnson,-135,18.5
Under,Cameron Johnson,-120,17.5
Over,Cameron Johnson,-110,17.5
Over,Cameron Johnson,100,18.5
Under,Cameron Johnson,-130,18.5
Over,Cameron Johnson,-167,16.5
Under,Cameron Johnson,120,16.5
Over,Cameron Johnson,102,18.5
Under,Cameron Johnson,-134,18.5
Over,Cameron Johnson,-127,17.5
Under,Cameron Johnson,-105,17.5
Over,Cameron Payne,-135,5.5
Under,Cameron Payne,100,5.5
Over,Cason Wallace,-104,10.5
Under,Cason Wallace,-128,10.5
Under,Cason Wallace,-110,10.5
Over,Cason Wallace,-120,10.5
Over,Cason Wallace,-114,10.5
Under,Cason Wallace,-114,10.5
Over,Cason Wallace,-115,10.5
Under,Cason Wallace,-118,10.5
Over,Cason Wallace,-130,10.5
Under,Cason Wallace,100,10.5
Over,Cason Wallace,-155,9.5
Under,Cason Wallace,114,9.5
Over,Cason Wallace,-108,10.5
Under,Cason Wallace,-124,10.5
Over,Chris Paul,-118,7.5
Under,Chris Paul,-110,7.5
Over,Chris Paul,-120,7.5
Under,Chris Paul,-110,7.5
Over,Chris Paul,-125,7.5
Under,Chris Paul,-105,7.5
Over,Coby White,-110,24.5
Under,Coby White,-118,24.5
Over,Coby White,-110,24.5
Under,Coby White,-120,24.5
Under,Coby White,-110,24.5
Over,Coby White,-120,24.5
Over,Coby White,-125,24.5
Under,Coby White,-105,24.5
Over,Coby White,110,24.5
Under,Coby White,-145,24.5
Over,Coby White,-122,24.5
Under,Coby White,-108,24.5
Over,Coby White,100,25.5
Under,Coby White,-134,25.5
Over,Coby White,120,26.5
Under,Coby White,-167,26.5
Over,Coby White,-152,23.5
Under,Coby White,112,23.5
Over,D'Angelo Russell,-102,15.5
Under,D'Angelo Russell,-130,15.5
Over,D'Angelo Russell,-122,14.5
Under,D'Angelo Russell,-106,14.5
Over,D'Angelo Russell,-110,15.5
Under,D'Angelo Russell,-120,15.5
Over,D'Angelo Russell,-125,14.5
Under,D'Angelo Russell,-105,14.5
Over,D'Angelo Russell,-120,14.5
Under,D'Angelo Russell,-110,14.5
Over,D'Angelo Russell,-150,14.5
Under,D'Angelo Russell,110,14.5
Over,D'Angelo Russell,-115,15.5
Under,D'Angelo Russell,-115,15.5
Over,D'Angelo Russell,108,16.5
Under,D'Angelo Russell,-148,16.5
Over,Damian Lillard,-106,23.5
Under,Damian Lillard,-125,23.5
Over,Damian Lillard,-115,23.5
Under,Damian Lillard,-115,23.5
Over,Damian Lillard,-130,22.5
Under,Damian Lillard,100,22.5
Over,Damian Lillard,-115,22.5
Under,Damian Lillard,-115,22.5
Over,Damian Lillard,-130,22.5
Under,Damian Lillard,100,22.5
Over,Damian Lillard,115,24.5
Under,Damian Lillard,-157,24.5
Over,Damian Lillard,-108,23.5
Under,Damian Lillard,-124,23.5
Over,Damian Lillard,-136,22.5
Under,Damian Lillard,102,22.5
Over,Day'Ron Sharpe,102,12.5
Under,Day'Ron Sharpe,-136,12.5
Over,Day'Ron Sharpe,102,12.5
Under,Day'Ron Sharpe,-132,12.5
Under,Day'Ron Sharpe,-120,12.5
Over,Day'Ron Sharpe,-110,12.5
Under,Dennis Schroder,-125,9.5
Over,Dennis Schroder,-105,9.5
Over,Dennis Schroder,-108,9.5
Under,Dennis Schroder,-120,9.5
Over,Dennis Schroder,-105,9.5
Under,Dennis Schroder,-130,9.5
Over,Dennis Schroder,100,9.5
Under,Dennis Schroder,-130,9.5
Over,Derrick White,-108,17.5
Under,Derrick White,-122,17.5
Over,Derrick White,-103,17.5
Under,Derrick White,-125,17.5
Under,Derrick White,-110,17.5
Over,Derrick White,-120,17.5
Over,Derrick White,-115,17.5
Under,Derrick White,-115,17.5
Over,Derrick White,115,17.5
Under,Derrick White,-150,17.5
label,description,price,point
Over,Desmond Bane,-114,19.5
Under,Desmond Bane,-114,19.5
Over,Desmond Bane,-111,19.5
Under,Desmond Bane,-116,19.5
Under,Desmond Bane,-110,19.5
Over,Desmond Bane,-120,19.5
Over,Desmond Bane,-110,19.5
Under,Desmond Bane,-118,19.5
Over,Desmond Bane,-110,19.5
Under,Desmond Bane,-120,19.5
Over,Desmond Bane,117,20.5
Under,Desmond Bane,-162,20.5
Over,Desmond Bane,-136,18.5
Under,Desmond Bane,102,18.5
Over,Desmond Bane,-107,19.5
Under,Desmond Bane,-124,19.5
Over,Devin Vassell,-102,19.5
Under,Devin Vassell,-127,19.5
Over,Devin Vassell,-102,19.5
Under,Devin Vassell,-130,19.5
Over,Devin Vassell,-130,18.5
Under,Devin Vassell,100,18.5
Over,Devin Vassell,-105,19.5
Under,Devin Vassell,-125,19.5
Over,Devin Vassell,-140,18.5
Under,Devin Vassell,105,18.5
Over,Dillon Brooks,-109,15.5
Under,Dillon Brooks,-119,15.5
Over,Dillon Brooks,-102,15.5
Under,Dillon Brooks,-130,15.5
Over,Dillon Brooks,-115,15.5
Under,Dillon Brooks,-115,15.5
Over,Dillon Brooks,-110,15.5
Under,Dillon Brooks,-120,15.5
Over,Dillon Brooks,-110,15.5
Under,Dillon Brooks,-120,15.5
Over,Dillon Brooks,-148,14.5
Under,Dillon Brooks,110,14.5
Over,Dillon Brooks,-112,15.5
Under,Dillon Brooks,-120,15.5
Over,Dillon Brooks,116,16.5
Under,Dillon Brooks,-159,16.5
Over,Draymond Green,-106,9.5
Under,Draymond Green,-125,9.5
Over,Draymond Green,-115,9.5
Under,Draymond Green,-115,9.5
Over,Draymond Green,-108,9.5
Under,Draymond Green,-120,9.5
Over,Draymond Green,115,10.5
Under,Draymond Green,-150,10.5
Over,Draymond Green,125,10.5
Under,Draymond Green,-165,10.5
Over,Draymond Green,-117,9.5
Under,Draymond Green,-114,9.5
Over,Draymond Green,120,10.5
Under,Draymond Green,-167,10.5
Over,Duncan Robinson,-120,11.5
Under,Duncan Robinson,-108,11.5
Under,Duncan Robinson,-120,11.5
Over,Duncan Robinson,-110,11.5
Over,Duncan Robinson,-110,11.5
Under,Duncan Robinson,-118,11.5
Over,Duncan Robinson,-120,11.5
Under,Duncan Robinson,-110,11.5
Over,Fred VanVleet,-125,11.5
Under,Fred VanVleet,-103,11.5
Over,Fred VanVleet,-130,11.5
Under,Fred VanVleet,-102,11.5
Under,Fred VanVleet,100,11.5
Over,Fred VanVleet,-130,11.5
Over,Fred VanVleet,-110,11.5
Under,Fred VanVleet,-120,11.5
Over,Fred VanVleet,-125,11.5
Under,Fred VanVleet,-105,11.5
Over,Fred VanVleet,105,12.5
Under,Fred VanVleet,-139,12.5
Over,Fred VanVleet,-127,11.5
Under,Fred VanVleet,-105,11.5
Over,Gary Payton II,100,7.5
Under,Gary Payton II,-135,7.5
Over,Gary Trent Jr,-114,9.5
Under,Gary Trent Jr,-114,9.5
Over,Gary Trent Jr,-110,9.5
Under,Gary Trent Jr,-120,9.5
Over,Gary Trent Jr,-125,9.5
Under,Gary Trent Jr,-103,9.5
Over,Gary Trent Jr,-105,9.5
Under,Gary Trent Jr,-130,9.5
Over,Gary Trent Jr,-125,9.5
Under,Gary Trent Jr,-105,9.5
Over,Giannis Antetokounmpo,-104,31.5
Under,Giannis Antetokounmpo,-128,31.5
Under,Giannis Antetokounmpo,-115,30.5
Over,Giannis Antetokounmpo,-115,30.5
Over,Giannis Antetokounmpo,-103,31.5
Under,Giannis Antetokounmpo,-125,31.5
Over,Giannis Antetokounmpo,-110,31.5
Under,Giannis Antetokounmpo,-118,31.5
Over,Giannis Antetokounmpo,-110,31.5
Under,Giannis Antetokounmpo,-120,31.5
Over,Giannis Antetokounmpo,-159,30.5
Under,Giannis Antetokounmpo,116,30.5
Over,Giannis Antetokounmpo,-105,32.5
Under,Giannis Antetokounmpo,-129,32.5
Over,Giannis Antetokounmpo,-127,31.5
Under,Giannis Antetokounmpo,-105,31.5
Over,Giannis Antetokounmpo,116,33.5
Under,Giannis Antetokounmpo,-159,33.5
Over,Gui Santos,-140,4.5
Under,Gui Santos,105,4.5
Over,Harrison Barnes,-125,11.5
Under,Harrison Barnes,-103,11.5
Over,Harrison Barnes,-106,12.5
Under,Harrison Barnes,-125,12.5
Over,Harrison Barnes,-130,11.5
Under,Harrison Barnes,100,11.5
Under,Harrison Barnes,-130,12.5
Over,Harrison Barnes,100,12.5
Over,Harrison Barnes,-130,11.5
Under,Harrison Barnes,-105,11.5
Over,Isaiah Hartenstein,-114,12.5
Under,Isaiah Hartenstein,-114,12.5
Under,Isaiah Hartenstein,-105,12.5
Over,Isaiah Hartenstein,-125,12.5
Over,Isaiah Hartenstein,-119,12.5
Under,Isaiah Hartenstein,-109,12.5
Over,Isaiah Hartenstein,-125,12.5
Under,Isaiah Hartenstein,-105,12.5
Over,Isaiah Hartenstein,-125,12.5
Under,Isaiah Hartenstein,-105,12.5
Over,Isaiah Hartenstein,-113,12.5
Under,Isaiah Hartenstein,-118,12.5
Over,Isaiah Hartenstein,-162,11.5
Under,Isaiah Hartenstein,118,11.5
Over,Isaiah Hartenstein,118,13.5
Under,Isaiah Hartenstein,-165,13.5
Over,Isaiah Joe,-115,10.5
Under,Isaiah Joe,-115,10.5
Over,Isaiah Joe,-120,10.5
Under,Isaiah Joe,-110,10.5
Over,Isaiah Joe,-120,10.5
Under,Isaiah Joe,-110,10.5
Under,Isaiah Stewart II,-125,6.5
Over,Isaiah Stewart II,-105,6.5
Over,Isaiah Stewart II,-102,6.5
Under,Isaiah Stewart II,-127,6.5
Over,Isaiah Stewart II,-145,5.5
Under,Isaiah Stewart II,110,5.5
Over,Ja Morant,-130,23.5
Under,Ja Morant,-102,23.5
Over,Ja Morant,110,24.5
Under,Ja Morant,-143,24.5
Over,Ja Morant,-120,23.5
Under,Ja Morant,-110,23.5
Over,Ja Morant,100,24.5
Under,Ja Morant,-135,24.5
Over,Ja Morant,115,24.5
Under,Ja Morant,-150,24.5
Over,Ja Morant,112,25.5
Under,Ja Morant,-152,25.5
Over,Ja Morant,-109,24.5
Under,Ja Morant,-121,24.5
Over,Ja Morant,-136,23.5
Under,Ja Morant,102,23.5
Over,Jalen Duren,-106,13.5
Under,Jalen Duren,-125,13.5
Over,Jalen Duren,-130,12.5
Under,Jalen Duren,100,12.5
Over,Jalen Duren,-122,12.5
Under,Jalen Duren,-106,12.5
Over,Jalen Duren,-125,12.5
Under,Jalen Duren,-105,12.5
Over,Jalen Duren,-130,12.5
Under,Jalen Duren,100,12.5
Over,Jalen Duren,-134,12.5
Under,Jalen Duren,102,12.5
Over,Jalen Duren,-103,13.5
Under,Jalen Duren,-130,13.5
Over,Jalen Green,-130,22.5
Under,Jalen Green,100,22.5
Over,Jalen Green,-128,22.5
Under,Jalen Green,-104,22.5
Under,Jalen Green,-110,22.5
Over,Jalen Green,-120,22.5
Over,Jalen Green,-118,22.5
Under,Jalen Green,-110,22.5
Over,Jalen Green,-120,22.5
Under,Jalen Green,-110,22.5
Over,Jalen Green,-162,21.5
Under,Jalen Green,117,21.5
Over,Jalen Green,-125,22.5
Under,Jalen Green,-106,22.5
Over,Jalen Green,100,23.5
Under,Jalen Green,-132,23.5
Over,Jalen Wilson,-112,8.5
Under,Jalen Wilson,-118,8.5
Over,Jalen Wilson,-115,8.5
Under,Jalen Wilson,-112,8.5
Under,Jalen Wilson,-110,7.5
Over,Jalen Wilson,-120,7.5
Over,Jalen Wilson,-120,8.5
Under,Jalen Wilson,-110,8.5
Over,Jalen Wilson,-120,8.5
Under,Jalen Wilson,-110,8.5
Over,Jamal Murray,-119,21.5
Under,Jamal Murray,-109,21.5
Over,Jamal Murray,-125,21.5
Under,Jamal Murray,-106,21.5
Over,Jamal Murray,-125,21.5
Under,Jamal Murray,-105,21.5
Over,Jamal Murray,-120,21.5
Under,Jamal Murray,-110,21.5
Over,Jamal Murray,-120,21.5
Under,Jamal Murray,-110,21.5
Over,Jaren Jackson Jr,100,19.5
Under,Jaren Jackson Jr,-132,19.5
Over,Jaren Jackson Jr,-103,19.5
Under,Jaren Jackson Jr,-125,19.5
Over,Jaren Jackson Jr,-120,18.5
Under,Jaren Jackson Jr,-110,18.5
Over,Jaren Jackson Jr,-105,18.5
Under,Jaren Jackson Jr,-125,18.5
Over,Jaren Jackson Jr,-120,18.5
Under,Jaren Jackson Jr,-110,18.5
Over,Jaren Jackson Jr,-114,18.5
Under,Jaren Jackson Jr,-117,18.5
Over,Jaren Jackson Jr,110,19.5
Under,Jaren Jackson Jr,-150,19.5
Over,Jaren Jackson Jr,-148,17.5
Under,Jaren Jackson Jr,108,17.5
Over,Jaylen Brown,-125,23.5
Under,Jaylen Brown,-106,23.5
Over,Jaylen Brown,-120,23.5
Under,Jaylen Brown,-108,23.5
Over,Jaylen Brown,-120,23.5
Under,Jaylen Brown,-110,23.5
Over,Jaylen Brown,-115,23.5
Under,Jaylen Brown,-115,23.5
Over,Jaylen Brown,-115,23.5
Under,Jaylen Brown,-115,23.5
Over,Jaylen Wells,100,8.5
Under,Jaylen Wells,-132,8.5
Over,Jaylen Wells,-143,7.5
Under,Jaylen Wells,110,7.5
Over,Jaylen Wells,-125,7.5
Under,Jaylen Wells,-105,7.5
Over,Jaylen Wells,-120,7.5
Under,Jaylen Wells,-110,7.5
Over,Jaylen Wells,118,8.5
Under,Jaylen Wells,-165,8.5
Over,Jaylen Wells,-127,7.5
Under,Jaylen Wells,-105,7.5
Over,Jaylen Wells,-167,6.5
Under,Jaylen Wells,120,6.5
Over,Jayson Tatum,-102,28.5
Under,Jayson Tatum,-130,28.5
Over,Jayson Tatum,-102,27.5
Under,Jayson Tatum,-127,27.5
Under,Jayson Tatum,-105,27.5
Over,Jayson Tatum,-125,27.5
Over,Jayson Tatum,-105,27.5
Under,Jayson Tatum,-125,27.5
Over,Jayson Tatum,105,27.5
Under,Jayson Tatum,-135,27.5
Over,Jimmy Butler,-108,17.5
Under,Jimmy Butler,-122,17.5
Under,Jimmy Butler,-120,17.5
Over,Jimmy Butler,-110,17.5
Over,Jimmy Butler,-112,17.5
Under,Jimmy Butler,-115,17.5
Over,Jimmy Butler,-110,17.5
Under,Jimmy Butler,-118,17.5
Over,Jimmy Butler,-110,17.5
Under,Jimmy Butler,-120,17.5
Over,Jimmy Butler,-120,17.5
Under,Jimmy Butler,-112,17.5
Over,Jimmy Butler,-157,16.5
Under,Jimmy Butler,114,16.5
Over,Jimmy Butler,108,18.5
Under,Jimmy Butler,-148,18.5
Under,Jonathan Kuminga,-110,14.5
Over,Jonathan Kuminga,-120,14.5
Over,Jonathan Kuminga,-123,14.5
